SN,X1,X2,Y
213,0.02,0.1,5.0257860961929
214,0.02,0.11,5.00616692293333
215,0.02,0.12,4.98143166688866
216,0.02,0.13,4.95179147295193
217,0.02,0.14,4.91761745008166
218,0.02,0.15,4.87937319440527
219,0.02,0.16,4.83756371398859
220,0.02,0.17,4.79269960248149
221,0.02,0.18,4.74527358818631
222,0.02,0.19,4.6957463768831
223,0.02,0.2,4.64453910975964
224,0.02,0.21,4.5920303265347
225,0.02,0.22,4.53855586554965
226,0.02,0.23,4.48441058059012
227,0.02,0.24,4.42985109875145
228,0.02,0.25,4.37509909721076
229,0.02,0.26,4.32034475779109
230,0.02,0.27,4.26575018449409
231,0.02,0.28,4.2114526555505
232,0.02,0.29,4.15756763947351
233,0.02,0.3,4.10419154263017
234,0.02,0.31,4.05140418014703
235,0.02,0.32,3.99927097692269
236,0.02,0.33,3.94784491420777
237,0.02,0.34,3.89716824176041
238,0.02,0.35,3.84727397745667
239,0.02,0.36,3.79818721642183
240,0.02,0.37,3.74992627092051
241,0.02,0.38,3.70250366084366
242,0.02,0.39,3.65592697294932
243,0.02,0.4,3.61019960523659
244,0.02,0.41,3.56532141107468
245,0.02,0.42,3.52128925603726
246,0.02,0.43,3.4780974988452
247,0.02,0.44,3.43573840641308
248,0.02,0.45,3.39420251173194
249,0.02,0.46,3.35347892219725
250,0.02,0.47,3.31355558499972
251,0.02,0.48,3.27441951532599
252,0.02,0.49,3.236056992355
253,0.02,0.5,3.19845372737232
254,0.02,0.51,3.16159500774756
255,0.02,0.52,3.12546582001949
256,0.02,0.53,3.09005095489849
257,0.02,0.54,3.05533509662059
258,0.02,0.55,3.02130289876113
259,0.02,0.56,2.98793904833461
260,0.02,0.57,2.9552283197634
261,0.02,0.58,2.92315562008715
262,0.02,0.59,2.89170602660226
263,0.02,0.6,2.86086481796267
264,0.02,0.61,2.83061749963686
265,0.02,0.62,2.80094982449725
266,0.02,0.63,2.7718478092157
267,0.02,0.64,2.7432977470502
268,0.02,0.65,2.71528621753025
269,0.02,0.66,2.6878000934821
270,0.02,0.67,2.66082654577659
271,0.02,0.68,2.63435304613225
272,0.02,0.69,2.60836736826224
273,0.02,0.7,2.58285758761591
274,0.02,0.71,2.55781207993257
275,0.02,0.72,2.5332195187963
276,0.02,0.73,2.50906887235551
277,0.02,0.74,2.48534939934931
278,0.02,0.75,2.46205064456362
279,0.02,0.76,2.43916243382343
280,0.02,0.77,2.4166748686133
281,0.02,0.78,2.39457832040555
282,0.02,0.79,2.37286342476456
283,0.02,0.8,2.35152107528632
284,0.02,0.81,2.33054241742369
285,0.02,0.82,2.30991884224092
286,0.02,0.83,2.28964198013446
287,0.02,0.84,2.26970369455156
288,0.02,0.85,2.25009607573353
289,0.02,0.86,2.23081143450622
290,0.02,0.87,2.21184229613663
291,0.02,0.88,2.19318139427155
292,0.02,0.89,2.17482166497117
293,0.02,0.9,2.15675624084838
294,0.02,0.91,2.13897844532237
295,0.02,0.92,2.12148178699327
296,0.02,0.93,2.10425995414311
297,0.02,0.94,2.0873068093671
298,0.02,0.95,2.07061638433779
299,0.02,0.96,2.0541828747041
300,0.02,0.97,2.03800063512599
301,0.02,0.98,2.02206417444507
302,0.02,0.99,2.00636815099064
303,0.02,1,1.99090736802025
304,0.03,0,6.05326962430794
305,0.03,0.01,6.05326962430794
306,0.03,0.02,6.05326962422387
307,0.03,0.03,6.05326927456525
308,0.03,0.04,6.0532470658715
309,0.03,0.05,6.05299480629216
310,0.03,0.06,6.05181460305772
311,0.03,0.07,6.04848457324669
312,0.03,0.08,6.041584064924
313,0.03,0.09,6.02986816735767
314,0.03,0.1,6.01248301440818
315,0.03,0.11,5.98901207001815
316,0.03,0.12,5.95942061825734
317,0.03,0.13,5.92396125743748
318,0.03,0.14,5.88307795518211
319,0.03,0.15,5.83732532400126
320,0.03,0.16,5.78730751862014
321,0.03,0.17,5.73363537594831
322,0.03,0.18,5.67689836009981
323,0.03,0.19,5.61764762578441
324,0.03,0.2,5.55638699552654
325,0.03,0.21,5.49356932656797
326,0.03,0.22,5.4295963913448
327,0.03,0.23,5.36482093136729
328,0.03,0.24,5.29954995652847
329,0.03,0.25,5.23404866519464
330,0.03,0.26,5.16854457699334
331,0.03,0.27,5.10323162129955
332,0.03,0.28,5.03827402775116
333,0.03,0.29,4.97380993443461
334,0.03,0.3,4.90995467487848
335,0.03,0.31,4.84680373406432
336,0.03,0.32,4.78443538155715
337,0.03,0.33,4.72291300025135
338,0.03,0.34,4.66228713466839
339,0.03,0.35,4.60259728498102
340,0.03,0.36,4.54387347316224
341,0.03,0.37,4.48613760666649
342,0.03,0.38,4.4294046633759
343,0.03,0.39,4.37368371953306
344,0.03,0.4,4.31897884025564
345,0.03,0.41,4.26528985012527
346,0.03,0.42,4.2126129993435
347,0.03,0.43,4.16094153909643
348,0.03,0.44,4.1102662180861
349,0.03,0.45,4.06057571067517
350,0.03,0.46,4.01185698574803
351,0.03,0.47,3.96409562420491
352,0.03,0.48,3.91727609196452
353,0.03,0.49,3.87138197443978
354,0.03,0.5,3.82639617765747
355,0.03,0.51,3.78230110050237
356,0.03,0.52,3.73907878196718
357,0.03,0.53,3.69671102676986
358,0.03,0.54,3.65517951225025
359,0.03,0.55,3.61446587906798
360,0.03,0.56,3.57455180788682
361,0.03,0.57,3.53541908393896
362,0.03,0.58,3.49704965111018
363,0.03,0.59,3.45942565696901
364,0.03,0.6,3.4225294899734
365,0.03,0.61,3.38634380992564
366,0.03,0.62,3.35085157260399
367,0.03,0.63,3.31603604937711
368,0.03,0.64,3.28188084250104
369,0.03,0.65,3.24836989670614
370,0.03,0.66,3.21548750760154
371,0.03,0.67,3.18321832735518
372,0.03,0.68,3.15154736804713
373,0.03,0.69,3.12046000304175
374,0.03,0.7,3.08994196667854
375,0.03,0.71,3.05997935254194
376,0.03,0.72,3.0305586105361
377,0.03,0.73,3.0016665429604
378,0.03,0.74,2.97329029975568
379,0.03,0.75,2.94541737306826
380,0.03,0.76,2.91803559125907
381,0.03,0.77,2.891133112468
382,0.03,0.78,2.86469841782853
383,0.03,0.79,2.8387203044146
384,0.03,0.8,2.81318787799026
385,0.03,0.81,2.78809054562275
386,0.03,0.82,2.7634180082108
387,0.03,0.83,2.73916025297269
388,0.03,0.84,2.71530754593161
389,0.03,0.85,2.69185042443062
390,0.03,0.86,2.66877968970396
391,0.03,0.87,2.64608639952762
392,0.03,0.88,2.62376186096791
393,0.03,0.89,2.60179762324372
394,0.03,0.9,2.58018547071527
395,0.03,0.91,2.55891741600941
396,0.03,0.92,2.53798569328999
397,0.03,0.93,2.51738275167913
398,0.03,0.94,2.49710124883447
399,0.03,0.95,2.47713404468545
400,0.03,0.96,2.45747419533083
401,0.03,0.97,2.43811494709857
402,0.03,0.98,2.41904973076826
403,0.03,0.99,2.40027215595562
404,0.03,1,2.381776005658
405,0.04,0,7.00488400488401
406,0.04,0.01,7.00488400488401
407,0.04,0.02,7.00488400478672
408,0.04,0.03,7.00488360015942
409,0.04,0.04,7.00485790011081
410,0.04,0.05,7.00456598364219
411,0.04,0.06,7.00320024458337
412,0.04,0.07,6.99934671186357
413,0.04,0.08,6.99136139758298
414,0.04,0.09,6.97780368273485
415,0.04,0.1,6.95768546772436
416,0.04,0.11,6.9305247342462
417,0.04,0.12,6.89628130879424
418,0.04,0.13,6.8552474998205
419,0.04,0.14,6.80793706962167
420,0.04,0.15,6.7549918194955
421,0.04,0.16,6.69711088132175
422,0.04,0.17,6.6350011196485
423,0.04,0.18,6.5693446662822
424,0.04,0.19,6.50077932113106
425,0.04,0.2,6.42988811098253
426,0.04,0.21,6.35719508525889
427,0.04,0.22,6.28316517770435
428,0.04,0.23,6.20820658314854
429,0.04,0.24,6.13267457548848
430,0.04,0.25,6.05687604404341
431,0.04,0.26,5.98107427604464
432,0.04,0.27,5.90549368785906
433,0.04,0.28,5.83032432711959
434,0.04,0.29,5.7557260481417
435,0.04,0.3,5.68183231565435
436,0.04,0.31,5.60875362551537
437,0.04,0.32,5.53658055178773
438,0.04,0.33,5.46538644157979
439,0.04,0.34,5.39522978534909
440,0.04,0.35,5.32615629295914
441,0.04,0.36,5.25820070603743
442,0.04,0.37,5.19138837603644
443,0.04,0.38,5.12573663546134
444,0.04,0.39,5.06125598740059
445,0.04,0.4,4.99795113603552
446,0.04,0.41,4.93582187837081
447,0.04,0.42,4.87486387511467
448,0.04,0.43,4.81506931649461
449,0.04,0.44,4.7564274968469
450,0.04,0.45,4.69892531006843
451,0.04,0.46,4.64254767646526
452,0.04,0.47,4.58727791015889
453,0.04,0.48,4.53309803500682
454,0.04,0.49,4.47998905593932
455,0.04,0.5,4.4279311916965
456,0.04,0.51,4.37690407415039
457,0.04,0.52,4.32688691870346
458,0.04,0.53,4.27785866965393
459,0.04,0.54,4.22979812389718
460,0.04,0.55,4.18268403588201
461,0.04,0.56,4.13649520635029
462,0.04,0.57,4.09121055705114
463,0.04,0.58,4.04680919332873
464,0.04,0.59,4.00327045623018
465,0.04,0.6,3.96057396556153
466,0.04,0.61,3.91869965513027
467,0.04,0.62,3.87762780124926
468,0.04,0.63,3.83733904543467
469,0.04,0.64,3.79781441210775
470,0.04,0.65,3.75903532200335
471,0.04,0.66,3.72098360189557
472,0.04,0.67,3.68364149117069
473,0.04,0.68,3.64699164570776
474,0.04,0.69,3.61101713946642
475,0.04,0.7,3.57570146412913
476,0.04,0.71,3.54102852709902
477,0.04,0.72,3.50698264811472
478,0.04,0.73,3.473548554709
479,0.04,0.74,3.44071137670767
480,0.04,0.75,3.40845663993897
481,0.04,0.76,3.37677025930095
482,0.04,0.77,3.34563853131405
483,0.04,0.78,3.31504812626908
484,0.04,0.79,3.28498608006523
485,0.04,0.8,3.25543978581997
486,0.04,0.81,3.2263969853208
487,0.04,0.82,3.19784576037903
488,0.04,0.83,3.16977452413679
489,0.04,0.84,3.14217201237121
490,0.04,0.85,3.11502727483249
491,0.04,0.86,3.08832966664753
492,0.04,0.87,3.06206883981502
493,0.04,0.88,3.03623473481409
494,0.04,0.89,3.01081757234444
495,0.04,0.9,2.98580784521288
496,0.04,0.91,2.96119631037793
497,0.04,0.92,2.93697398116213
498,0.04,0.93,2.91313211963924
499,0.04,0.94,2.88966222920168
500,0.04,0.95,2.86655604731213
501,0.04,0.96,2.84380553844175
502,0.04,0.97,2.82140288719619
503,0.04,0.98,2.79934049162974
504,0.04,0.99,2.77761095674708
505,0.04,1,2.75620708819124
506,0.05,0,7.90390215492138
507,0.05,0.01,7.90390215492138
508,0.05,0.02,7.90390215481161
509,0.05,0.03,7.90390169825379
510,0.05,0.04,7.90387269981934
511,0.05,0.05,7.90354331831869
512,0.05,0.06,7.90200229809873
513,0.05,0.07,7.89765419675302
514,0.05,0.08,7.88864403431407
515,0.05,0.09,7.87334630040024
516,0.05,0.1,7.85064608111556
517,0.05,0.11,7.81999949514532
518,0.05,0.12,7.78136121305058
519,0.05,0.13,7.73506105862317
520,0.05,0.14,7.68167873124444
521,0.05,0.15,7.62193840202938
522,0.05,0.16,7.55662893057469
523,0.05,0.17,7.48654790156856
524,0.05,0.18,7.41246499271745
525,0.05,0.19,7.33509986020203
526,0.05,0.2,7.25511035741122
527,0.05,0.21,7.1730877911183
528,0.05,0.22,7.08955676541666
529,0.05,0.23,7.00497786352101
530,0.05,0.24,6.91975195575528
531,0.05,0.25,6.83422531811062
532,0.05,0.26,6.74869502852772
533,0.05,0.27,6.6634143053332
534,0.05,0.28,6.57859758718076
535,0.05,0.29,6.49442524434744
536,0.05,0.3,6.4110478706415
537,0.05,0.31,6.32859014313801
538,0.05,0.32,6.24715426032175
539,0.05,0.33,6.16682298278769
540,0.05,0.34,6.08766230775334
541,0.05,0.35,6.00972381156008
542,0.05,0.36,5.9330466946321
543,0.05,0.37,5.85765956206832
544,0.05,0.38,5.78358197085566
545,0.05,0.39,5.71082577206597
546,0.05,0.4,5.63939627362281
547,0.05,0.41,5.56929324647812
548,0.05,0.42,5.50051179442838
549,0.05,0.43,5.43304310538226
550,0.05,0.44,5.36687509969381
551,0.05,0.45,5.30199298920146
552,0.05,0.46,5.23837975885892
553,0.05,0.47,5.17601658129505
554,0.05,0.48,5.11488317328012
555,0.05,0.49,5.05495810188641
556,0.05,0.5,4.99621904709514
557,0.05,0.51,4.93864302669981
558,0.05,0.52,4.88220658857401
559,0.05,0.53,4.82688597469312
560,0.05,0.54,4.77265726071176
561,0.05,0.55,4.71949647439029
562,0.05,0.56,4.66737969572351
563,0.05,0.57,4.61628314124369
564,0.05,0.58,4.56618323464105
565,0.05,0.59,4.51705666555927
566,0.05,0.6,4.46888043817731
567,0.05,0.61,4.42163191097505
568,0.05,0.62,4.3752888288954
569,0.05,0.63,4.3298293489554
570,0.05,0.64,4.28523206021982
571,0.05,0.65,4.24147599893053
572,0.05,0.66,4.19854065948041
573,0.05,0.67,4.15640600182985
574,0.05,0.68,4.11505245588534
575,0.05,0.69,4.07446092329109
576,0.05,0.7,4.03461277702539
577,0.05,0.71,3.99548985914142
578,0.05,0.72,3.95707447694771
579,0.05,0.73,3.91934939788388
580,0.05,0.74,3.88229784331348
581,0.05,0.75,3.84590348142615
582,0.05,0.76,3.81015041941514
583,0.05,0.77,3.77502319507417
584,0.05,0.78,3.74050676793757
585,0.05,0.79,3.70658651007087
586,0.05,0.8,3.67324819660383
587,0.05,0.81,3.64047799608513
588,0.05,0.82,3.60826246072643
589,0.05,0.83,3.57658851659379
590,0.05,0.84,3.54544345379573
591,0.05,0.85,3.51481491670969
592,0.05,0.86,3.4846908942823
593,0.05,0.87,3.45505971043304
594,0.05,0.88,3.42591001458583
595,0.05,0.89,3.39723077234916
596,0.05,0.9,3.36901125636127
597,0.05,0.91,3.34124103731378
598,0.05,0.92,3.3139099751645
599,0.05,0.93,3.2870082105476
600,0.05,0.94,3.26052615638712
601,0.05,0.95,3.23445448971834
602,0.05,0.96,3.20878414371964
603,0.05,0.97,3.1835062999563
604,0.05,0.98,3.15861238083661
605,0.05,0.99,3.13409404227957
606,0.05,1,3.10994316659281
607,0.06,0,8.74174130616093
608,0.06,0.01,8.74174130616093
609,0.06,0.02,8.74174130603953
610,0.06,0.03,8.7417408010851
611,0.06,0.04,8.74170872872296
612,0.06,0.05,8.74134443171963
613,0.06,0.06,8.73964005838018
614,0.06,0.07,8.73483104425119
615,0.06,0.08,8.72486577549862
616,0.06,0.09,8.70794643239138
617,0.06,0.1,8.6828399165603
618,0.06,0.11,8.64894469351506
619,0.06,0.12,8.6062106287498
620,0.06,0.13,8.55500250844334
621,0.06,0.14,8.49596148198338
622,0.06,0.15,8.42988848496155
623,0.06,0.16,8.35765599863914
624,0.06,0.17,8.2801461542568
625,0.06,0.18,8.19821021784329
626,0.06,0.19,8.11264413145828
627,0.06,0.2,8.02417548307423
628,0.06,0.21,7.93345825989179
629,0.06,0.22,7.84107267573228
630,0.06,0.23,7.74752813711845
631,0.06,0.24,7.65326800792305
632,0.06,0.25,7.55867527051044
633,0.06,0.26,7.46407849404236
634,0.06,0.27,7.3697577388057
635,0.06,0.28,7.27595017464393
636,0.06,0.29,7.18285529166587
637,0.06,0.3,7.09063964710977
638,0.06,0.31,6.99944113422325
639,0.06,0.32,6.90937278486049
640,0.06,0.33,6.82052613250675
641,0.06,0.34,6.73297417029775
642,0.06,0.35,6.64677394183358
643,0.06,0.36,6.56196880290998
644,0.06,0.37,6.47859039085872
645,0.06,0.38,6.3966603357705
646,0.06,0.39,6.31619174496905
647,0.06,0.4,6.23719048903496
648,0.06,0.41,6.15965631464035
649,0.06,0.42,6.0835838065683
650,0.06,0.43,6.00896321861735
651,0.06,0.44,5.93578119066008
652,0.06,0.45,5.86402136694203
653,0.06,0.46,5.79366492876706
654,0.06,0.47,5.7246910530019
655,0.06,0.48,5.65707730632896
656,0.06,0.49,5.590799983861
657,0.06,0.5,5.52583439958513
658,0.06,0.51,5.46215513510678
659,0.06,0.52,5.39973625229841
660,0.06,0.53,5.33855147470806
661,0.06,0.54,5.27857434193249
662,0.06,0.55,5.21977834059725
663,0.06,0.56,5.16213701509934
664,0.06,0.57,5.10562406084665
665,0.06,0.58,5.05021340236445
666,0.06,0.59,4.99587925832336
667,0.06,0.6,4.94259619527107
668,0.06,0.61,4.89033917161319
669,0.06,0.62,4.83908357318473
670,0.06,0.63,4.788805241576
671,0.06,0.64,4.73948049622349
672,0.06,0.65,4.69108615114303
673,0.06,0.66,4.64359952706692
674,0.06,0.67,4.59699845964663
675,0.06,0.68,4.55126130429555
676,0.06,0.69,4.50636693817051
677,0.06,0.7,4.46229475972534
678,0.06,0.71,4.41902468621224
679,0.06,0.72,4.3765371494573
680,0.06,0.73,4.33481309019308
681,0.06,0.74,4.29383395119351
682,0.06,0.75,4.25358166942358
683,0.06,0.76,4.21403866738771
684,0.06,0.77,4.17518784383582
685,0.06,0.78,4.13701256396432
686,0.06,0.79,4.09949664923044
687,0.06,0.8,4.06262436688177
688,0.06,0.81,4.02638041928847
689,0.06,0.82,3.99074993315322
690,0.06,0.83,3.95571844866288
691,0.06,0.84,3.92127190863641
692,0.06,0.85,3.88739664771537
693,0.06,0.86,3.85407938163596
694,0.06,0.87,3.82130719661539
695,0.06,0.88,3.78906753887988
696,0.06,0.89,3.7573482043568
697,0.06,0.9,3.72613732854938
698,0.06,0.91,3.69542337660889
699,0.06,0.92,3.66519513361593
700,0.06,0.93,3.63544169508003
701,0.06,0.94,3.60615245766424
702,0.06,0.95,3.57731711013947
703,0.06,0.96,3.54892562457173
704,0.06,0.97,3.52096824774375
705,0.06,0.98,3.49343549281138
706,0.06,0.99,3.46631813119412
707,0.06,1,3.43960718469796
708,0.07,0,9.51221430046169
709,0.07,0.01,9.51221430046169
710,0.07,0.02,9.51221430032958
711,0.07,0.03,9.51221375086987
712,0.07,0.04,9.51217885173809
713,0.07,0.05,9.51178244660056
714,0.07,0.06,9.5099278544907
715,0.07,0.07,9.50469498710573
716,0.07,0.08,9.49385140702068
717,0.07,0.09,9.47544083962655
718,0.07,0.1,9.44812150466123
719,0.07,0.11,9.41123885004172
720,0.07,0.12,9.36473832254493
721,0.07,0.13,9.30901685959845
722,0.07,0.14,9.2447721197306
723,0.07,0.15,9.17287563078938
724,0.07,0.16,9.09427677213068
725,0.07,0.17,9.00993542361232
726,0.07,0.18,8.92077787950551
727,0.07,0.19,8.82767023401017
728,0.07,0.2,8.73140420269806
729,0.07,0.21,8.63269141339988
730,0.07,0.22,8.53216321838464
731,0.07,0.23,8.43037392186251
732,0.07,0.24,8.32780596457647
733,0.07,0.25,8.22487608390135
734,0.07,0.26,8.12194180817952
735,0.07,0.27,8.01930788143998
736,0.07,0.28,7.91723237702277
737,0.07,0.29,7.81593236754531
738,0.07,0.3,7.71558909014191
739,0.07,0.31,7.61635259159114
740,0.07,0.32,7.51834586606341
741,0.07,0.33,7.42166851455316
742,0.07,0.34,7.32639996361
743,0.07,0.35,7.23260228449976
744,0.07,0.36,7.14032265427858
745,0.07,0.37,7.04959549870549
746,0.07,0.38,6.96044435428779
747,0.07,0.39,6.8728834835926
748,0.07,0.4,6.78691927461732
749,0.07,0.41,6.70255145170644
750,0.07,0.42,6.61977412236074
751,0.07,0.43,6.53857668137543
752,0.07,0.44,6.45894459109825
753,0.07,0.45,6.38086005422362
754,0.07,0.46,6.30430259342735
755,0.07,0.47,6.22924955028259
756,0.07,0.48,6.15567651426095
757,0.07,0.49,6.0835576911917
758,0.07,0.5,6.01286621930484
759,0.07,0.51,5.94357443989849
760,0.07,0.52,5.87565412873003
761,0.07,0.53,5.80907669341342
762,0.07,0.54,5.74381334139837
763,0.07,0.55,5.67983522249466
764,0.07,0.56,5.61711354937533
765,0.07,0.57,5.55561969903399
766,0.07,0.58,5.49532529777541
767,0.07,0.59,5.43620229197487
768,0.07,0.6,5.37822300654563
769,0.07,0.61,5.32136019279619
770,0.07,0.62,5.26558706713685
771,0.07,0.63,5.21087734190226
772,0.07,0.64,5.15720524938929
773,0.07,0.65,5.10454556006499
774,0.07,0.66,5.05287359577349
775,0.07,0.67,5.00216523866166
776,0.07,0.68,4.95239693644865
777,0.07,0.69,4.90354570458209
778,0.07,0.7,4.85558912575229
779,0.07,0.71,4.80850534717339
780,0.07,0.72,4.76227307598653
781,0.07,0.73,4.71687157309297
782,0.07,0.74,4.67228064568386
783,0.07,0.75,4.62848063869803
784,0.07,0.76,4.58545242540788
785,0.07,0.77,4.54317739730626
786,0.07,0.78,4.50163745344383
787,0.07,0.79,4.46081498934564
788,0.07,0.8,4.4206928856178
789,0.07,0.81,4.38125449633955
790,0.07,0.82,4.34248363732211
