SN	X1	X2	y
53	-5.000000000000000000e+00	2.000000000000001776e-01	3.994679733333333388e+03
54	-5.000000000000000000e+00	3.000000000000007105e-01	3.994005733333332955e+03
55	-5.000000000000000000e+00	4.000000000000003553e-01	3.993295733333333374e+03
56	-5.000000000000000000e+00	5.000000000000000000e-01	3.992583333333333030e+03
57	-5.000000000000000000e+00	6.000000000000005329e-01	3.991911733333332904e+03
58	-5.000000000000000000e+00	7.000000000000001776e-01	3.991333733333332930e+03
59	-5.000000000000000000e+00	8.000000000000007105e-01	3.990911733333332904e+03
60	-5.000000000000000000e+00	9.000000000000003553e-01	3.990717733333333399e+03
61	-5.000000000000000000e+00	1.000000000000000000e+00	3.990833333333333030e+03
62	-5.000000000000000000e+00	1.100000000000000533e+00	3.991349733333333006e+03
63	-5.000000000000000000e+00	1.200000000000000178e+00	3.992367733333333035e+03
64	-5.000000000000000000e+00	1.300000000000000711e+00	3.993997733333332690e+03
65	-5.000000000000000000e+00	1.400000000000000355e+00	3.996359733333332770e+03
66	-5.000000000000000000e+00	1.500000000000000000e+00	3.999583333333333030e+03
67	-5.000000000000000000e+00	1.600000000000000533e+00	4.003807733333333090e+03
68	-5.000000000000000000e+00	1.700000000000000178e+00	4.009181733333332886e+03
69	-5.000000000000000000e+00	1.800000000000000711e+00	4.015863733333333130e+03
70	-5.000000000000000000e+00	1.900000000000000355e+00	4.024021733333333032e+03
71	-5.000000000000000000e+00	2.000000000000000000e+00	4.033833333333333030e+03
72	-5.000000000000000000e+00	2.100000000000000533e+00	4.045485733333333428e+03
73	-5.000000000000000000e+00	2.200000000000000178e+00	4.059175733333333028e+03
74	-5.000000000000000000e+00	2.300000000000000711e+00	4.075109733333333224e+03
75	-5.000000000000000000e+00	2.400000000000000355e+00	4.093503733333333003e+03
76	-5.000000000000000000e+00	2.500000000000000000e+00	4.114583333333333030e+03
77	-5.000000000000000000e+00	2.600000000000000533e+00	4.138583733333332930e+03
78	-5.000000000000000000e+00	2.700000000000000178e+00	4.165749733333333097e+03
79	-5.000000000000000000e+00	2.800000000000000711e+00	4.196335733333333337e+03
80	-5.000000000000000000e+00	2.900000000000000355e+00	4.230605733333333774e+03
81	-5.000000000000000000e+00	3.000000000000000000e+00	4.268833333333333030e+03
82	-5.000000000000000000e+00	3.099999999999999645e+00	4.311301733333332777e+03
83	-5.000000000000000000e+00	3.200000000000001066e+00	4.358303733333333184e+03
84	-5.000000000000000000e+00	3.300000000000000711e+00	4.410141733333333832e+03
85	-5.000000000000000000e+00	3.400000000000000355e+00	4.467127733333333708e+03
86	-5.000000000000000000e+00	3.500000000000000000e+00	4.529583333333333030e+03
87	-5.000000000000000000e+00	3.599999999999999645e+00	4.597839733333332333e+03
88	-5.000000000000000000e+00	3.700000000000001066e+00	4.672237733333333381e+03
89	-5.000000000000000000e+00	3.800000000000000711e+00	4.753127733333333708e+03
90	-5.000000000000000000e+00	3.900000000000000355e+00	4.840869733333332988e+03
91	-5.000000000000000000e+00	4.000000000000000000e+00	4.935833333333333030e+03
92	-5.000000000000000000e+00	4.099999999999999645e+00	5.038397733333333235e+03
93	-5.000000000000000000e+00	4.200000000000001066e+00	5.148951733333334232e+03
94	-5.000000000000000000e+00	4.300000000000000711e+00	5.267893733333334239e+03
95	-5.000000000000000000e+00	4.400000000000000355e+00	5.395631733333333614e+03
96	-5.000000000000000000e+00	4.500000000000000000e+00	5.532583333333333030e+03
97	-5.000000000000000000e+00	4.600000000000001421e+00	5.679175733333335302e+03
98	-5.000000000000000000e+00	4.700000000000001066e+00	5.835845733333334465e+03
99	-5.000000000000000000e+00	4.800000000000000711e+00	6.003039733333334880e+03
100	-5.000000000000000000e+00	4.900000000000000355e+00	6.181213733333333948e+03
101	-5.000000000000000000e+00	5.000000000000000000e+00	6.370833333333333030e+03
102	-4.900000000000000355e+00	-5.000000000000000000e+00	5.923694190333335428e+03
103	-4.900000000000000355e+00	-4.900000000000000355e+00	5.733084590333336564e+03
104	-4.900000000000000355e+00	-4.799999999999999822e+00	5.553920590333334985e+03
105	-4.900000000000000355e+00	-4.700000000000000178e+00	5.385736590333335698e+03
106	-4.900000000000000355e+00	-4.599999999999999645e+00	5.228076590333334934e+03
107	-4.900000000000000355e+00	-4.500000000000000000e+00	5.080494190333335609e+03
108	-4.900000000000000355e+00	-4.400000000000000355e+00	4.942552590333335502e+03
109	-4.900000000000000355e+00	-4.299999999999999822e+00	4.813824590333335436e+03
110	-4.900000000000000355e+00	-4.200000000000000178e+00	4.693892590333335647e+03
111	-4.900000000000000355e+00	-4.099999999999999645e+00	4.582348590333334869e+03
112	-4.900000000000000355e+00	-4.000000000000000000e+00	4.478794190333335791e+03
113	-4.900000000000000355e+00	-3.899999999999999911e+00	4.382840590333335058e+03
114	-4.900000000000000355e+00	-3.799999999999999822e+00	4.294108590333335087e+03
115	-4.900000000000000355e+00	-3.700000000000000178e+00	4.212228590333335887e+03
116	-4.900000000000000355e+00	-3.599999999999999645e+00	4.136840590333335058e+03
117	-4.900000000000000355e+00	-3.500000000000000000e+00	4.067594190333335519e+03
118	-4.900000000000000355e+00	-3.399999999999999911e+00	4.004148590333335505e+03
119	-4.900000000000000355e+00	-3.299999999999999822e+00	3.946172590333335393e+03
120	-4.900000000000000355e+00	-3.200000000000000178e+00	3.893344590333335418e+03
121	-4.900000000000000355e+00	-3.099999999999999645e+00	3.845352590333335229e+03
122	-4.900000000000000355e+00	-3.000000000000000000e+00	3.801894190333335246e+03
123	-4.900000000000000355e+00	-2.899999999999999911e+00	3.762676590333335753e+03
124	-4.900000000000000355e+00	-2.799999999999999822e+00	3.727416590333335080e+03
125	-4.900000000000000355e+00	-2.699999999999999734e+00	3.695840590333335513e+03
126	-4.900000000000000355e+00	-2.599999999999999645e+00	3.667684590333335109e+03
127	-4.900000000000000355e+00	-2.500000000000000000e+00	3.642694190333335428e+03
128	-4.900000000000000355e+00	-2.399999999999999911e+00	3.620624590333335618e+03
129	-4.900000000000000355e+00	-2.299999999999999822e+00	3.601240590333335604e+03
130	-4.900000000000000355e+00	-2.199999999999999734e+00	3.584316590333335625e+03
131	-4.900000000000000355e+00	-2.099999999999999645e+00	3.569636590333335334e+03
132	-4.900000000000000355e+00	-2.000000000000000000e+00	3.556994190333335609e+03
133	-4.900000000000000355e+00	-1.899999999999999911e+00	3.546192590333335374e+03
134	-4.900000000000000355e+00	-1.799999999999999822e+00	3.537044590333335691e+03
135	-4.900000000000000355e+00	-1.699999999999999734e+00	3.529372590333335211e+03
136	-4.900000000000000355e+00	-1.599999999999999645e+00	3.523008590333335633e+03
137	-4.900000000000000355e+00	-1.500000000000000000e+00	3.517794190333335337e+03
138	-4.900000000000000355e+00	-1.399999999999999911e+00	3.513580590333335294e+03
139	-4.900000000000000355e+00	-1.299999999999999822e+00	3.510228590333334978e+03
140	-4.900000000000000355e+00	-1.199999999999999734e+00	3.507608590333335087e+03
141	-4.900000000000000355e+00	-1.099999999999999645e+00	3.505600590333335276e+03
142	-4.900000000000000355e+00	-1.000000000000000000e+00	3.504094190333335519e+03
143	-4.900000000000000355e+00	-8.999999999999994671e-01	3.502988590333335651e+03
144	-4.900000000000000355e+00	-7.999999999999998224e-01	3.502192590333335374e+03
145	-4.900000000000000355e+00	-7.000000000000001776e-01	3.501624590333335163e+03
146	-4.900000000000000355e+00	-5.999999999999996447e-01	3.501212590333335356e+03
147	-4.900000000000000355e+00	-5.000000000000000000e-01	3.500894190333335246e+03
148	-4.900000000000000355e+00	-3.999999999999994671e-01	3.500616590333335807e+03
149	-4.900000000000000355e+00	-2.999999999999998224e-01	3.500336590333335153e+03
150	-4.900000000000000355e+00	-1.999999999999992895e-01	3.500020590333335804e+03
151	-4.900000000000000355e+00	-9.999999999999964473e-02	3.499644590333335145e+03
152	-4.900000000000000355e+00	0.000000000000000000e+00	3.499194190333335428e+03
153	-4.900000000000000355e+00	1.000000000000005329e-01	3.498664590333335582e+03
154	-4.900000000000000355e+00	2.000000000000001776e-01	3.498060590333335767e+03
155	-4.900000000000000355e+00	3.000000000000007105e-01	3.497396590333335553e+03
156	-4.900000000000000355e+00	4.000000000000003553e-01	3.496696590333335735e+03
157	-4.900000000000000355e+00	5.000000000000000000e-01	3.495994190333335609e+03
158	-4.900000000000000355e+00	6.000000000000005329e-01	3.495332590333335247e+03
159	-4.900000000000000355e+00	7.000000000000001776e-01	3.494764590333335491e+03
160	-4.900000000000000355e+00	8.000000000000007105e-01	3.494352590333335229e+03
161	-4.900000000000000355e+00	9.000000000000003553e-01	3.494168590333335942e+03
162	-4.900000000000000355e+00	1.000000000000000000e+00	3.494294190333335337e+03
163	-4.900000000000000355e+00	1.100000000000000533e+00	3.494820590333335531e+03
164	-4.900000000000000355e+00	1.200000000000000178e+00	3.495848590333335324e+03
165	-4.900000000000000355e+00	1.300000000000000711e+00	3.497488590333335196e+03
166	-4.900000000000000355e+00	1.400000000000000355e+00	3.499860590333335040e+03
167	-4.900000000000000355e+00	1.500000000000000000e+00	3.503094190333335519e+03
168	-4.900000000000000355e+00	1.600000000000000533e+00	3.507328590333335342e+03
169	-4.900000000000000355e+00	1.700000000000000178e+00	3.512712590333335356e+03
170	-4.900000000000000355e+00	1.800000000000000711e+00	3.519404590333335364e+03
171	-4.900000000000000355e+00	1.900000000000000355e+00	3.527572590333335484e+03
172	-4.900000000000000355e+00	2.000000000000000000e+00	3.537394190333335246e+03
173	-4.900000000000000355e+00	2.100000000000000533e+00	3.549056590333335862e+03
174	-4.900000000000000355e+00	2.200000000000000178e+00	3.562756590333335225e+03
175	-4.900000000000000355e+00	2.300000000000000711e+00	3.578700590333335640e+03
176	-4.900000000000000355e+00	2.400000000000000355e+00	3.597104590333335182e+03
177	-4.900000000000000355e+00	2.500000000000000000e+00	3.618194190333335428e+03
178	-4.900000000000000355e+00	2.600000000000000533e+00	3.642204590333336000e+03
179	-4.900000000000000355e+00	2.700000000000000178e+00	3.669380590333335476e+03
180	-4.900000000000000355e+00	2.800000000000000711e+00	3.699976590333335935e+03
181	-4.900000000000000355e+00	2.900000000000000355e+00	3.734256590333335680e+03
182	-4.900000000000000355e+00	3.000000000000000000e+00	3.772494190333335609e+03
183	-4.900000000000000355e+00	3.099999999999999645e+00	3.814972590333335120e+03
184	-4.900000000000000355e+00	3.200000000000001066e+00	3.861984590333336200e+03
185	-4.900000000000000355e+00	3.300000000000000711e+00	3.913832590333335702e+03
186	-4.900000000000000355e+00	3.400000000000000355e+00	3.970828590333336251e+03
187	-4.900000000000000355e+00	3.500000000000000000e+00	4.033294190333335337e+03
188	-4.900000000000000355e+00	3.599999999999999645e+00	4.101560590333335313e+03
189	-4.900000000000000355e+00	3.700000000000001066e+00	4.175968590333335669e+03
190	-4.900000000000000355e+00	3.800000000000000711e+00	4.256868590333336215e+03
191	-4.900000000000000355e+00	3.900000000000000355e+00	4.344620590333335713e+03
192	-4.900000000000000355e+00	4.000000000000000000e+00	4.439594190333335064e+03
193	-4.900000000000000355e+00	4.099999999999999645e+00	4.542168590333334578e+03
194	-4.900000000000000355e+00	4.200000000000001066e+00	4.652732590333336702e+03
195	-4.900000000000000355e+00	4.300000000000000711e+00	4.771684590333336018e+03
196	-4.900000000000000355e+00	4.400000000000000355e+00	4.899432590333335611e+03
197	-4.900000000000000355e+00	4.500000000000000000e+00	5.036394190333335246e+03
198	-4.900000000000000355e+00	4.600000000000001421e+00	5.182996590333337736e+03
199	-4.900000000000000355e+00	4.700000000000001066e+00	5.339676590333337117e+03
200	-4.900000000000000355e+00	4.800000000000000711e+00	5.506880590333336841e+03
201	-4.900000000000000355e+00	4.900000000000000355e+00	5.685064590333336128e+03
202	-4.900000000000000355e+00	5.000000000000000000e+00	5.874694190333335428e+03
203	-4.799999999999999822e+00	-5.000000000000000000e+00	5.478256127999999080e+03
204	-4.799999999999999822e+00	-4.900000000000000355e+00	5.287656527999999525e+03
205	-4.799999999999999822e+00	-4.799999999999999822e+00	5.108502527999999074e+03
206	-4.799999999999999822e+00	-4.700000000000000178e+00	4.940328527999999096e+03
207	-4.799999999999999822e+00	-4.599999999999999645e+00	4.782678527999998551e+03
208	-4.799999999999999822e+00	-4.500000000000000000e+00	4.635106127999999444e+03
209	-4.799999999999999822e+00	-4.400000000000000355e+00	4.497174527999999555e+03
210	-4.799999999999999822e+00	-4.299999999999999822e+00	4.368456527999998798e+03
211	-4.799999999999999822e+00	-4.200000000000000178e+00	4.248534527999999227e+03
212	-4.799999999999999822e+00	-4.099999999999999645e+00	4.137000527999998667e+03
213	-4.799999999999999822e+00	-4.000000000000000000e+00	4.033456127999998898e+03
214	-4.799999999999999822e+00	-3.899999999999999911e+00	3.937512527999998383e+03
215	-4.799999999999999822e+00	-3.799999999999999822e+00	3.848790527999998631e+03
216	-4.799999999999999822e+00	-3.700000000000000178e+00	3.766920527999999194e+03
217	-4.799999999999999822e+00	-3.599999999999999645e+00	3.691542527999999038e+03
218	-4.799999999999999822e+00	-3.500000000000000000e+00	3.622306127999999262e+03
219	-4.799999999999999822e+00	-3.399999999999999911e+00	3.558870527999999467e+03
220	-4.799999999999999822e+00	-3.299999999999999822e+00	3.500904527999999118e+03
221	-4.799999999999999822e+00	-3.200000000000000178e+00	3.448086527999999362e+03
222	-4.799999999999999822e+00	-3.099999999999999645e+00	3.400104527999998936e+03
223	-4.799999999999999822e+00	-3.000000000000000000e+00	3.356656127999999171e+03
224	-4.799999999999999822e+00	-2.899999999999999911e+00	3.317448527999999442e+03
225	-4.799999999999999822e+00	-2.799999999999999822e+00	3.282198527999998987e+03
226	-4.799999999999999822e+00	-2.699999999999999734e+00	3.250632527999999184e+03
227	-4.799999999999999822e+00	-2.599999999999999645e+00	3.222486527999998998e+03
228	-4.799999999999999822e+00	-2.500000000000000000e+00	3.197506127999999080e+03
229	-4.799999999999999822e+00	-2.399999999999999911e+00	3.175446527999999034e+03
230	-4.799999999999999822e+00	-2.299999999999999822e+00	3.156072527999999238e+03
231	-4.799999999999999822e+00	-2.199999999999999734e+00	3.139158527999999023e+03
232	-4.799999999999999822e+00	-2.099999999999999645e+00	3.124488527999998951e+03
233	-4.799999999999999822e+00	-2.000000000000000000e+00	3.111856127999998989e+03
234	-4.799999999999999822e+00	-1.899999999999999911e+00	3.101064527999998973e+03
235	-4.799999999999999822e+00	-1.799999999999999822e+00	3.091926527999999053e+03
236	-4.799999999999999822e+00	-1.699999999999999734e+00	3.084264527999998791e+03
237	-4.799999999999999822e+00	-1.599999999999999645e+00	3.077910527999998976e+03
238	-4.799999999999999822e+00	-1.500000000000000000e+00	3.072706127999998898e+03
239	-4.799999999999999822e+00	-1.399999999999999911e+00	3.068502527999998620e+03
240	-4.799999999999999822e+00	-1.299999999999999822e+00	3.065160527999998521e+03
241	-4.799999999999999822e+00	-1.199999999999999734e+00	3.062550527999998849e+03
242	-4.799999999999999822e+00	-1.099999999999999645e+00	3.060552527999999256e+03
243	-4.799999999999999822e+00	-1.000000000000000000e+00	3.059056127999999262e+03
244	-4.799999999999999822e+00	-8.999999999999994671e-01	3.057960527999999613e+03
245	-4.799999999999999822e+00	-7.999999999999998224e-01	3.057174527999999100e+03
246	-4.799999999999999822e+00	-7.000000000000001776e-01	3.056616527999999107e+03
247	-4.799999999999999822e+00	-5.999999999999996447e-01	3.056214527999999063e+03
248	-4.799999999999999822e+00	-5.000000000000000000e-01	3.055906127999999171e+03
249	-4.799999999999999822e+00	-3.999999999999994671e-01	3.055638527999999496e+03
250	-4.799999999999999822e+00	-2.999999999999998224e-01	3.055368527999999060e+03
251	-4.799999999999999822e+00	-1.999999999999992895e-01	3.055062527999999475e+03
252	-4.799999999999999822e+00	-9.999999999999964473e-02	3.054696527999999034e+03
253	-4.799999999999999822e+00	0.000000000000000000e+00	3.054256127999999080e+03
254	-4.799999999999999822e+00	1.000000000000005329e-01	3.053736527999998998e+03
255	-4.799999999999999822e+00	2.000000000000001776e-01	3.053142527999999402e+03
256	-4.799999999999999822e+00	3.000000000000007105e-01	3.052488527999998951e+03
257	-4.799999999999999822e+00	4.000000000000003553e-01	3.051798527999999351e+03
258	-4.799999999999999822e+00	5.000000000000000000e-01	3.051106127999998989e+03
259	-4.799999999999999822e+00	6.000000000000005329e-01	3.050454527999998845e+03
260	-4.799999999999999822e+00	7.000000000000001776e-01	3.049896527999998852e+03
261	-4.799999999999999822e+00	8.000000000000007105e-01	3.049494527999998809e+03
262	-4.799999999999999822e+00	9.000000000000003553e-01	3.049320527999999285e+03
263	-4.799999999999999822e+00	1.000000000000000000e+00	3.049456127999998898e+03
264	-4.799999999999999822e+00	1.100000000000000533e+00	3.049992527999998856e+03
265	-4.799999999999999822e+00	1.200000000000000178e+00	3.051030527999998867e+03
266	-4.799999999999999822e+00	1.300000000000000711e+00	3.052680527999998958e+03
267	-4.799999999999999822e+00	1.400000000000000355e+00	3.055062527999999020e+03
268	-4.799999999999999822e+00	1.500000000000000000e+00	3.058306127999999262e+03
269	-4.799999999999999822e+00	1.600000000000000533e+00	3.062550527999999304e+03
270	-4.799999999999999822e+00	1.700000000000000178e+00	3.067944527999999082e+03
271	-4.799999999999999822e+00	1.800000000000000711e+00	3.074646527999999307e+03
272	-4.799999999999999822e+00	1.900000000000000355e+00	3.082824527999999191e+03
273	-4.799999999999999822e+00	2.000000000000000000e+00	3.092656127999999171e+03
274	-4.799999999999999822e+00	2.100000000000000533e+00	3.104328527999999551e+03
275	-4.799999999999999822e+00	2.200000000000000178e+00	3.118038527999999133e+03
276	-4.799999999999999822e+00	2.300000000000000711e+00	3.133992527999999311e+03
277	-4.799999999999999822e+00	2.400000000000000355e+00	3.152406527999999071e+03
278	-4.799999999999999822e+00	2.500000000000000000e+00	3.173506127999999080e+03
279	-4.799999999999999822e+00	2.600000000000000533e+00	3.197526527999999416e+03
280	-4.799999999999999822e+00	2.700000000000000178e+00	3.224712527999999111e+03
281	-4.799999999999999822e+00	2.800000000000000711e+00	3.255318527999999333e+03
282	-4.799999999999999822e+00	2.900000000000000355e+00	3.289608527999999296e+03
283	-4.799999999999999822e+00	3.000000000000000000e+00	3.327856127999998989e+03
284	-4.799999999999999822e+00	3.099999999999999645e+00	3.370344527999998718e+03
285	-4.799999999999999822e+00	3.200000000000001066e+00	3.417366527999999562e+03
286	-4.799999999999999822e+00	3.300000000000000711e+00	3.469224527999999282e+03
287	-4.799999999999999822e+00	3.400000000000000355e+00	3.526230527999999140e+03
288	-4.799999999999999822e+00	3.500000000000000000e+00	3.588706127999998898e+03
289	-4.799999999999999822e+00	3.599999999999999645e+00	3.656982527999998638e+03
290	-4.799999999999999822e+00	3.700000000000001066e+00	3.731400527999999667e+03
291	-4.799999999999999822e+00	3.800000000000000711e+00	3.812310527999999977e+03
292	-4.799999999999999822e+00	3.900000000000000355e+00	3.900072527999999693e+03
293	-4.799999999999999822e+00	4.000000000000000000e+00	3.995056127999999262e+03
294	-4.799999999999999822e+00	4.099999999999999645e+00	4.097640527999998994e+03
295	-4.799999999999999822e+00	4.200000000000001066e+00	4.208214528000000428e+03
296	-4.799999999999999822e+00	4.300000000000000711e+00	4.327176527999999962e+03
297	-4.799999999999999822e+00	4.400000000000000355e+00	4.454934527999999773e+03
298	-4.799999999999999822e+00	4.500000000000000000e+00	4.591906127999998716e+03
299	-4.799999999999999822e+00	4.600000000000001421e+00	4.738518528000001425e+03
300	-4.799999999999999822e+00	4.700000000000001066e+00	4.895208528000001024e+03
301	-4.799999999999999822e+00	4.800000000000000711e+00	5.062422528000000966e+03
302	-4.799999999999999822e+00	4.900000000000000355e+00	5.240616528000000471e+03
303	-4.799999999999999822e+00	5.000000000000000000e+00	5.430256127999999080e+03
304	-4.700000000000000178e+00	-5.000000000000000000e+00	5.080198766333333879e+03
305	-4.700000000000000178e+00	-4.900000000000000355e+00	4.889609166333335452e+03
306	-4.700000000000000178e+00	-4.799999999999999822e+00	4.710465166333333400e+03
307	-4.700000000000000178e+00	-4.700000000000000178e+00	4.542301166333334550e+03
308	-4.700000000000000178e+00	-4.599999999999999645e+00	4.384661166333333313e+03
309	-4.700000000000000178e+00	-4.500000000000000000e+00	4.237098766333334424e+03
310	-4.700000000000000178e+00	-4.400000000000000355e+00	4.099177166333333844e+03
311	-4.700000000000000178e+00	-4.299999999999999822e+00	3.970469166333333760e+03
312	-4.700000000000000178e+00	-4.200000000000000178e+00	3.850557166333333953e+03
313	-4.700000000000000178e+00	-4.099999999999999645e+00	3.739033166333333611e+03
314	-4.700000000000000178e+00	-4.000000000000000000e+00	3.635498766333334061e+03
315	-4.700000000000000178e+00	-3.899999999999999911e+00	3.539565166333333764e+03
316	-4.700000000000000178e+00	-3.799999999999999822e+00	3.450853166333333775e+03
317	-4.700000000000000178e+00	-3.700000000000000178e+00	3.368993166333333647e+03
318	-4.700000000000000178e+00	-3.599999999999999645e+00	3.293625166333333709e+03
319	-4.700000000000000178e+00	-3.500000000000000000e+00	3.224398766333333697e+03
320	-4.700000000000000178e+00	-3.399999999999999911e+00	3.160973166333334120e+03
321	-4.700000000000000178e+00	-3.299999999999999822e+00	3.103017166333333989e+03
322	-4.700000000000000178e+00	-3.200000000000000178e+00	3.050209166333333997e+03
323	-4.700000000000000178e+00	-3.099999999999999645e+00	3.002237166333333789e+03
324	-4.700000000000000178e+00	-3.000000000000000000e+00	2.958798766333333788e+03
325	-4.700000000000000178e+00	-2.899999999999999911e+00	2.919601166333334277e+03
326	-4.700000000000000178e+00	-2.799999999999999822e+00	2.884361166333333585e+03
327	-4.700000000000000178e+00	-2.699999999999999734e+00	2.852805166333334000e+03
328	-4.700000000000000178e+00	-2.599999999999999645e+00	2.824669166333333578e+03
329	-4.700000000000000178e+00	-2.500000000000000000e+00	2.799698766333333879e+03
330	-4.700000000000000178e+00	-2.399999999999999911e+00	2.777649166333334051e+03
331	-4.700000000000000178e+00	-2.299999999999999822e+00	2.758285166333334018e+03
332	-4.700000000000000178e+00	-2.199999999999999734e+00	2.741381166333334022e+03
333	-4.700000000000000178e+00	-2.099999999999999645e+00	2.726721166333333713e+03
334	-4.700000000000000178e+00	-2.000000000000000000e+00	2.714098766333333970e+03
335	-4.700000000000000178e+00	-1.899999999999999911e+00	2.703317166333333716e+03
336	-4.700000000000000178e+00	-1.799999999999999822e+00	2.694189166333334015e+03
337	-4.700000000000000178e+00	-1.699999999999999734e+00	2.686537166333333516e+03
338	-4.700000000000000178e+00	-1.599999999999999645e+00	2.680193166333333920e+03
339	-4.700000000000000178e+00	-1.500000000000000000e+00	2.674998766333334061e+03
340	-4.700000000000000178e+00	-1.399999999999999911e+00	2.670805166333333545e+03
341	-4.700000000000000178e+00	-1.299999999999999822e+00	2.667473166333333666e+03
342	-4.700000000000000178e+00	-1.199999999999999734e+00	2.664873166333333302e+03
343	-4.700000000000000178e+00	-1.099999999999999645e+00	2.662885166333333927e+03
344	-4.700000000000000178e+00	-1.000000000000000000e+00	2.661398766333333697e+03
345	-4.700000000000000178e+00	-8.999999999999994671e-01	2.660313166333334266e+03
346	-4.700000000000000178e+00	-7.999999999999998224e-01	2.659537166333333971e+03
347	-4.700000000000000178e+00	-7.000000000000001776e-01	2.658989166333333742e+03
348	-4.700000000000000178e+00	-5.999999999999996447e-01	2.658597166333333917e+03
349	-4.700000000000000178e+00	-5.000000000000000000e-01	2.658298766333333788e+03
350	-4.700000000000000178e+00	-3.999999999999994671e-01	2.658041166333334331e+03
351	-4.700000000000000178e+00	-2.999999999999998224e-01	2.657781166333333658e+03
352	-4.700000000000000178e+00	-1.999999999999992895e-01	2.657485166333334291e+03
353	-4.700000000000000178e+00	-9.999999999999964473e-02	2.657129166333333615e+03
